Reviews,polarity,subjectivity,label
when the need is to see others screens or show your screen gotomeeting is perfectly suited screenshots and walkthroughs are just not enough being able to show exactly what is happening is the real need that gotomeeting fulfills that where gotomeeting shines when just doing conference call without screen share it not as appropriate as most people would need to download the application to use it ,0.42142857142857143,0.525,negative
goto meeting was well suited for screen sharing and audio conversation the video chat issue was really problem if too many of us in the office would try to show our faces on screen during the same meeting it would severely lag and we would have issues seeing each other ,0.14375,0.3,negative
gotomeeting gives users the ability to bring people together from anywhere into single environment by being able to screen share and pass off presenter responsibilities it has the potential to be very interactive and productive sometimes more productive than actually being in the same room at the same time ,0.14107142857142857,0.3736607142857143,negative
finalizing project details is where gotomeeting really shines and is the most beneficial for our usage allowing us to have frequent meetings putting them together even at the last minute and working out details between ourselves and client is huge time saver where it isn as useful and this isn a flaw of gotomeeting but when working to land new client in person meetings tend to show higher rate of securing the project than online meetings once that personal link is established then gotomeeting is great ,0.2686363636363637,0.3971212121212121,negative
i like gotomeeting for video conferencing and conference calls like it for screen sharing as well but not necessarily collaboration think it works really well within an organization with multiple offices or job sites and if set up well video conferencing in these instances is particularly easy getting video conferencing from external users has been challenge and most just call in even though there are digital audio and video obviously available this may be simple end user preference on their end however we just really find that internal meetings where we can look face to face with folks in another location make working together much more smooth ,0.20256410256410257,0.3531135531135531,negative
gotomeeting is great if you have large team and you re always needing to be in touch if you don speak to clients on daily basis either that biweekly or monthly then gotomeeting sounds too expensive if you do not need to use such quality service then chances are you will find more affordable outlet online ,0.16904761904761903,0.4797619047619048,negative
all in all gotomeeting is promising remote meeting software due to its limitless features and functionalities it is good software for attending the webinars and conducting online tutorials and teaching as teacher using it this is so far one of the best pieces of software ve used because the video and audio are clear enough that all attendees understand easily ,0.25648148148148153,0.5212962962962963,negative
on demand or scheduled meetings where participants need to screen share and collaborate showing design files project plans reports etc video conferencing including use in job interviews team meetings and client presentations ,0.0,0.0,neutral
in some instances gotomeeting is harder to use than alternatives such as zoom or bluejeans in terms of video experience and in some instances is more complex than using skype for example at times the mobile app is inflexible when trying to switch from mobile to an internet connection in particular when entering the pin code which is very tricky when on the move ,0.009523809523809526,0.3761904761904762,negative
if adopted by an entire department or user group it works well as support and training for the entire group is efficient if you have meetings with mixture of technologies joining the meeting phone computer audio with video computer with phone gotomeeting bridges seamlessly video quality is excellent users are very impressed with the jump up in quality form free platforms skype google chat etc ,0.4166666666666667,0.6916666666666668,negative
gotomeeting is suitable for users that want the option to meet with clients or customers without having to meet in person as large software company we aren in the same city let alone the same state as most of our customers so it important for us to have platform that can allow for more personalized one on one meetings if you are working locally and often want to meet with clients in person this software is not good fit there wouldn be purpose to it ,0.2214285714285714,0.4428571428571429,negative
my main issue with gotomeeting is the lack of reliability lot of their features are really nice especially on the recording side the problem is that none of those features matter if the core of the product the meeting itself is having issues if my audio is delayed by couple of seconds it leads to lot of awkward silences and people accidentally interrupting each other when m setting up meeting in conference room should just be able to come in and click button to get going ,0.09027777777777778,0.7222222222222222,negative
gotomeeting is great option for having to meet with clients or to show them your screen since end users are not forced to download client and can join from any web browser it works well for inviting customers in secure locations or who don have the rights to download applications to their computer it does an alright job for supporting customers but there are better options to control the customer computer from afar ,0.42000000000000004,0.45999999999999996,negative
i highly recommend gotomeeting it a great tool for meetings webinars training etc think it great that people in different locations can still collaborate and hold meetings whether just audio with slides or face time like meetings given the current events with covid 19 it especially important to be able to have these interactions without actually coming into contact with someone ,0.38250000000000006,0.595625,negative
gotomeeting is well suited if you need to record screen share session or collaboration conversation to connect people in multiple geographic locations to do video conferencing for business meetings and to share documents when doing any collaboration you also have change window to share additional comments it allows large meetings to occur across different rooms if required ,0.07142857142857142,0.3428571428571428,negative
i think gotomeeting is perfectly suited for large teams that need to be able to have consistent forum to offer to clients to connect with the flexibility to record and screen share it makes life so much easier for cs teams that work with clients on regular daily basis it is the perfect easy to use solution to connect with clients and be able to provide robust experience to your audience outside of regular phone call ,0.3414682539682539,0.430479242979243,negative
gotomeeting is in my experience best used when we have to share our work with someone else we can easily share our screen to show how the work is being done or if we need to know anything we can let anyone in the conference be presenter and play his part ,0.7166666666666667,0.5666666666666667,positive
i can think of many scenarios where it would be inappropriate have used it for board meetings end user training sessions recordings so future staff can reference it for learning and m sure m missing others on the fly meetings are pretty simple so you can share screens and troubleshoot problems ,0.2642857142857143,0.5458616780045352,negative
gotomeeting is great tool it can also be suitable for meetings with partners or customers that you are trying to show your products or walk through contract or proposal not sure it beneficial for just conference call especially with how cell phones can accommodate multiple people these days but if you need to see the same thing or each other this is perfect ,0.246875,0.6111111111111112,negative
gotomeeting is well suited for growing companies that need tool to showcase their software platform whether it inside sales outside sales or customer success it a quality product to use also for those logging in its web based capabilities are great for clients on the go overall great sales product can speak to how it used by operations as much would assume for group meetings ,0.35000000000000003,0.2916666666666667,negative
gotomeeting is terrific software for remote meetings or presentations ,-0.05,0.6,negative
it definitely gets the job done but honestly our clients aren big fans of gtm due to how agressively gtm pushes people to download the application instead of just using web browser version our internal team likes it and has found it easy to hop into rooms and talk with one another about projects ,0.15138888888888888,0.4513888888888889,negative
my organization really likes gotomeeting our sales team gives lot of sales presentations through the software and they comment on how 99 of the companies they are presenting to are already familiar with the look and feel of gotomeeting we have found the app to work really well on mobile as well ,0.2583333333333333,0.3,negative
gotomeeting offers flexibility in video conferencing where each person can share their work and take control of the presentation it offers good functionality for collaboration on projects that require several individuals to handle different pieces of the project and then come together share their work and make modifications in the moment ,0.18,0.24000000000000005,negative
gotomeeting is well suited to anyone needing to use collaboration between companies companies and vendors companies and customers etc this really is meant for b2b type setups technical training quarterly meetings etc do not recommend this as replacement for an in house instant messaging collaboration platform skype for business or slack even with ad integration the product doesn stack up against the other two like the fact that the product sticks to what it good at and doesn try to be everything to everyone ,0.15499999999999997,0.38833333333333336,negative
when the need is to see others screens or show your screen gotomeeting is perfectly suited screenshots and walkthroughs are just not enough being able to show exactly what is happening is the real need that gotomeeting fulfills that where gotomeeting shines when just doing conference call without screen share it not as appropriate as most people would need to download the application to use it ,0.42142857142857143,0.525,negative
goto meeting was well suited for screen sharing and audio conversation the video chat issue was really problem if too many of us in the office would try to show our faces on screen during the same meeting it would severely lag and we would have issues seeing each other ,0.14375,0.3,negative
gotomeeting gives users the ability to bring people together from anywhere into single environment by being able to screen share and pass off presenter responsibilities it has the potential to be very interactive and productive sometimes more productive than actually being in the same room at the same time ,0.14107142857142857,0.3736607142857143,negative
finalizing project details is where gotomeeting really shines and is the most beneficial for our usage allowing us to have frequent meetings putting them together even at the last minute and working out details between ourselves and client is huge time saver where it isn as useful and this isn a flaw of gotomeeting but when working to land new client in person meetings tend to show higher rate of securing the project than online meetings once that personal link is established then gotomeeting is great ,0.2686363636363637,0.3971212121212121,negative
i like gotomeeting for video conferencing and conference calls like it for screen sharing as well but not necessarily collaboration think it works really well within an organization with multiple offices or job sites and if set up well video conferencing in these instances is particularly easy getting video conferencing from external users has been challenge and most just call in even though there are digital audio and video obviously available this may be simple end user preference on their end however we just really find that internal meetings where we can look face to face with folks in another location make working together much more smooth ,0.20256410256410257,0.3531135531135531,negative
gotomeeting is great if you have large team and you re always needing to be in touch if you don speak to clients on daily basis either that biweekly or monthly then gotomeeting sounds too expensive if you do not need to use such quality service then chances are you will find more affordable outlet online ,0.16904761904761903,0.4797619047619048,negative
all in all gotomeeting is promising remote meeting software due to its limitless features and functionalities it is good software for attending the webinars and conducting online tutorials and teaching as teacher using it this is so far one of the best pieces of software ve used because the video and audio are clear enough that all attendees understand easily ,0.25648148148148153,0.5212962962962963,negative
on demand or scheduled meetings where participants need to screen share and collaborate showing design files project plans reports etc video conferencing including use in job interviews team meetings and client presentations ,0.0,0.0,neutral
in some instances gotomeeting is harder to use than alternatives such as zoom or bluejeans in terms of video experience and in some instances is more complex than using skype for example at times the mobile app is inflexible when trying to switch from mobile to an internet connection in particular when entering the pin code which is very tricky when on the move ,0.009523809523809526,0.3761904761904762,negative
if adopted by an entire department or user group it works well as support and training for the entire group is efficient if you have meetings with mixture of technologies joining the meeting phone computer audio with video computer with phone gotomeeting bridges seamlessly video quality is excellent users are very impressed with the jump up in quality form free platforms skype google chat etc ,0.4166666666666667,0.6916666666666668,negative
gotomeeting is suitable for users that want the option to meet with clients or customers without having to meet in person as large software company we aren in the same city let alone the same state as most of our customers so it important for us to have platform that can allow for more personalized one on one meetings if you are working locally and often want to meet with clients in person this software is not good fit there wouldn be purpose to it ,0.2214285714285714,0.4428571428571429,negative
my main issue with gotomeeting is the lack of reliability lot of their features are really nice especially on the recording side the problem is that none of those features matter if the core of the product the meeting itself is having issues if my audio is delayed by couple of seconds it leads to lot of awkward silences and people accidentally interrupting each other when m setting up meeting in conference room should just be able to come in and click button to get going ,0.09027777777777778,0.7222222222222222,negative
gotomeeting is great option for having to meet with clients or to show them your screen since end users are not forced to download client and can join from any web browser it works well for inviting customers in secure locations or who don have the rights to download applications to their computer it does an alright job for supporting customers but there are better options to control the customer computer from afar ,0.42000000000000004,0.45999999999999996,negative
i highly recommend gotomeeting it a great tool for meetings webinars training etc think it great that people in different locations can still collaborate and hold meetings whether just audio with slides or face time like meetings given the current events with covid 19 it especially important to be able to have these interactions without actually coming into contact with someone ,0.38250000000000006,0.595625,negative
gotomeeting is well suited if you need to record screen share session or collaboration conversation to connect people in multiple geographic locations to do video conferencing for business meetings and to share documents when doing any collaboration you also have change window to share additional comments it allows large meetings to occur across different rooms if required ,0.07142857142857142,0.3428571428571428,negative
i think gotomeeting is perfectly suited for large teams that need to be able to have consistent forum to offer to clients to connect with the flexibility to record and screen share it makes life so much easier for cs teams that work with clients on regular daily basis it is the perfect easy to use solution to connect with clients and be able to provide robust experience to your audience outside of regular phone call ,0.3414682539682539,0.430479242979243,negative
gotomeeting is in my experience best used when we have to share our work with someone else we can easily share our screen to show how the work is being done or if we need to know anything we can let anyone in the conference be presenter and play his part ,0.7166666666666667,0.5666666666666667,positive
i can think of many scenarios where it would be inappropriate have used it for board meetings end user training sessions recordings so future staff can reference it for learning and m sure m missing others on the fly meetings are pretty simple so you can share screens and troubleshoot problems ,0.2642857142857143,0.5458616780045352,negative
gotomeeting is great tool it can also be suitable for meetings with partners or customers that you are trying to show your products or walk through contract or proposal not sure it beneficial for just conference call especially with how cell phones can accommodate multiple people these days but if you need to see the same thing or each other this is perfect ,0.246875,0.6111111111111112,negative
gotomeeting is well suited for growing companies that need tool to showcase their software platform whether it inside sales outside sales or customer success it a quality product to use also for those logging in its web based capabilities are great for clients on the go overall great sales product can speak to how it used by operations as much would assume for group meetings ,0.35000000000000003,0.2916666666666667,negative
gotomeeting is terrific software for remote meetings or presentations ,-0.05,0.6,negative
it definitely gets the job done but honestly our clients aren big fans of gtm due to how agressively gtm pushes people to download the application instead of just using web browser version our internal team likes it and has found it easy to hop into rooms and talk with one another about projects ,0.15138888888888888,0.4513888888888889,negative
my organization really likes gotomeeting our sales team gives lot of sales presentations through the software and they comment on how 99 of the companies they are presenting to are already familiar with the look and feel of gotomeeting we have found the app to work really well on mobile as well ,0.2583333333333333,0.3,negative
gotomeeting offers flexibility in video conferencing where each person can share their work and take control of the presentation it offers good functionality for collaboration on projects that require several individuals to handle different pieces of the project and then come together share their work and make modifications in the moment ,0.18,0.24000000000000005,negative
gotomeeting is well suited to anyone needing to use collaboration between companies companies and vendors companies and customers etc this really is meant for b2b type setups technical training quarterly meetings etc do not recommend this as replacement for an in house instant messaging collaboration platform skype for business or slack even with ad integration the product doesn stack up against the other two like the fact that the product sticks to what it good at and doesn try to be everything to everyone ,0.15499999999999997,0.38833333333333336,negative
when the need is to see others screens or show your screen gotomeeting is perfectly suited screenshots and walkthroughs are just not enough being able to show exactly what is happening is the real need that gotomeeting fulfills that where gotomeeting shines when just doing conference call without screen share it not as appropriate as most people would need to download the application to use it ,0.42142857142857143,0.525,negative
goto meeting was well suited for screen sharing and audio conversation the video chat issue was really problem if too many of us in the office would try to show our faces on screen during the same meeting it would severely lag and we would have issues seeing each other ,0.14375,0.3,negative
gotomeeting gives users the ability to bring people together from anywhere into single environment by being able to screen share and pass off presenter responsibilities it has the potential to be very interactive and productive sometimes more productive than actually being in the same room at the same time ,0.14107142857142857,0.3736607142857143,negative
finalizing project details is where gotomeeting really shines and is the most beneficial for our usage allowing us to have frequent meetings putting them together even at the last minute and working out details between ourselves and client is huge time saver where it isn as useful and this isn a flaw of gotomeeting but when working to land new client in person meetings tend to show higher rate of securing the project than online meetings once that personal link is established then gotomeeting is great ,0.2686363636363637,0.3971212121212121,negative
i like gotomeeting for video conferencing and conference calls like it for screen sharing as well but not necessarily collaboration think it works really well within an organization with multiple offices or job sites and if set up well video conferencing in these instances is particularly easy getting video conferencing from external users has been challenge and most just call in even though there are digital audio and video obviously available this may be simple end user preference on their end however we just really find that internal meetings where we can look face to face with folks in another location make working together much more smooth ,0.20256410256410257,0.3531135531135531,negative
gotomeeting is great if you have large team and you re always needing to be in touch if you don speak to clients on daily basis either that biweekly or monthly then gotomeeting sounds too expensive if you do not need to use such quality service then chances are you will find more affordable outlet online ,0.16904761904761903,0.4797619047619048,negative
all in all gotomeeting is promising remote meeting software due to its limitless features and functionalities it is good software for attending the webinars and conducting online tutorials and teaching as teacher using it this is so far one of the best pieces of software ve used because the video and audio are clear enough that all attendees understand easily ,0.25648148148148153,0.5212962962962963,negative
on demand or scheduled meetings where participants need to screen share and collaborate showing design files project plans reports etc video conferencing including use in job interviews team meetings and client presentations ,0.0,0.0,neutral
in some instances gotomeeting is harder to use than alternatives such as zoom or bluejeans in terms of video experience and in some instances is more complex than using skype for example at times the mobile app is inflexible when trying to switch from mobile to an internet connection in particular when entering the pin code which is very tricky when on the move ,0.009523809523809526,0.3761904761904762,negative
if adopted by an entire department or user group it works well as support and training for the entire group is efficient if you have meetings with mixture of technologies joining the meeting phone computer audio with video computer with phone gotomeeting bridges seamlessly video quality is excellent users are very impressed with the jump up in quality form free platforms skype google chat etc ,0.4166666666666667,0.6916666666666668,negative
gotomeeting is suitable for users that want the option to meet with clients or customers without having to meet in person as large software company we aren in the same city let alone the same state as most of our customers so it important for us to have platform that can allow for more personalized one on one meetings if you are working locally and often want to meet with clients in person this software is not good fit there wouldn be purpose to it ,0.2214285714285714,0.4428571428571429,negative
my main issue with gotomeeting is the lack of reliability lot of their features are really nice especially on the recording side the problem is that none of those features matter if the core of the product the meeting itself is having issues if my audio is delayed by couple of seconds it leads to lot of awkward silences and people accidentally interrupting each other when m setting up meeting in conference room should just be able to come in and click button to get going ,0.09027777777777778,0.7222222222222222,negative
gotomeeting is great option for having to meet with clients or to show them your screen since end users are not forced to download client and can join from any web browser it works well for inviting customers in secure locations or who don have the rights to download applications to their computer it does an alright job for supporting customers but there are better options to control the customer computer from afar ,0.42000000000000004,0.45999999999999996,negative
i highly recommend gotomeeting it a great tool for meetings webinars training etc think it great that people in different locations can still collaborate and hold meetings whether just audio with slides or face time like meetings given the current events with covid 19 it especially important to be able to have these interactions without actually coming into contact with someone ,0.38250000000000006,0.595625,negative
gotomeeting is well suited if you need to record screen share session or collaboration conversation to connect people in multiple geographic locations to do video conferencing for business meetings and to share documents when doing any collaboration you also have change window to share additional comments it allows large meetings to occur across different rooms if required ,0.07142857142857142,0.3428571428571428,negative
i think gotomeeting is perfectly suited for large teams that need to be able to have consistent forum to offer to clients to connect with the flexibility to record and screen share it makes life so much easier for cs teams that work with clients on regular daily basis it is the perfect easy to use solution to connect with clients and be able to provide robust experience to your audience outside of regular phone call ,0.3414682539682539,0.430479242979243,negative
gotomeeting is in my experience best used when we have to share our work with someone else we can easily share our screen to show how the work is being done or if we need to know anything we can let anyone in the conference be presenter and play his part ,0.7166666666666667,0.5666666666666667,positive
i can think of many scenarios where it would be inappropriate have used it for board meetings end user training sessions recordings so future staff can reference it for learning and m sure m missing others on the fly meetings are pretty simple so you can share screens and troubleshoot problems ,0.2642857142857143,0.5458616780045352,negative
gotomeeting is great tool it can also be suitable for meetings with partners or customers that you are trying to show your products or walk through contract or proposal not sure it beneficial for just conference call especially with how cell phones can accommodate multiple people these days but if you need to see the same thing or each other this is perfect ,0.246875,0.6111111111111112,negative
gotomeeting is well suited for growing companies that need tool to showcase their software platform whether it inside sales outside sales or customer success it a quality product to use also for those logging in its web based capabilities are great for clients on the go overall great sales product can speak to how it used by operations as much would assume for group meetings ,0.35000000000000003,0.2916666666666667,negative
gotomeeting is terrific software for remote meetings or presentations ,-0.05,0.6,negative
it definitely gets the job done but honestly our clients aren big fans of gtm due to how agressively gtm pushes people to download the application instead of just using web browser version our internal team likes it and has found it easy to hop into rooms and talk with one another about projects ,0.15138888888888888,0.4513888888888889,negative
my organization really likes gotomeeting our sales team gives lot of sales presentations through the software and they comment on how 99 of the companies they are presenting to are already familiar with the look and feel of gotomeeting we have found the app to work really well on mobile as well ,0.2583333333333333,0.3,negative
gotomeeting offers flexibility in video conferencing where each person can share their work and take control of the presentation it offers good functionality for collaboration on projects that require several individuals to handle different pieces of the project and then come together share their work and make modifications in the moment ,0.18,0.24000000000000005,negative
gotomeeting is well suited to anyone needing to use collaboration between companies companies and vendors companies and customers etc this really is meant for b2b type setups technical training quarterly meetings etc do not recommend this as replacement for an in house instant messaging collaboration platform skype for business or slack even with ad integration the product doesn stack up against the other two like the fact that the product sticks to what it good at and doesn try to be everything to everyone ,0.15499999999999997,0.38833333333333336,negative
when the need is to see others screens or show your screen gotomeeting is perfectly suited screenshots and walkthroughs are just not enough being able to show exactly what is happening is the real need that gotomeeting fulfills that where gotomeeting shines when just doing conference call without screen share it not as appropriate as most people would need to download the application to use it ,0.42142857142857143,0.525,negative
goto meeting was well suited for screen sharing and audio conversation the video chat issue was really problem if too many of us in the office would try to show our faces on screen during the same meeting it would severely lag and we would have issues seeing each other ,0.14375,0.3,negative
gotomeeting gives users the ability to bring people together from anywhere into single environment by being able to screen share and pass off presenter responsibilities it has the potential to be very interactive and productive sometimes more productive than actually being in the same room at the same time ,0.14107142857142857,0.3736607142857143,negative
finalizing project details is where gotomeeting really shines and is the most beneficial for our usage allowing us to have frequent meetings putting them together even at the last minute and working out details between ourselves and client is huge time saver where it isn as useful and this isn a flaw of gotomeeting but when working to land new client in person meetings tend to show higher rate of securing the project than online meetings once that personal link is established then gotomeeting is great ,0.2686363636363637,0.3971212121212121,negative
i like gotomeeting for video conferencing and conference calls like it for screen sharing as well but not necessarily collaboration think it works really well within an organization with multiple offices or job sites and if set up well video conferencing in these instances is particularly easy getting video conferencing from external users has been challenge and most just call in even though there are digital audio and video obviously available this may be simple end user preference on their end however we just really find that internal meetings where we can look face to face with folks in another location make working together much more smooth ,0.20256410256410257,0.3531135531135531,negative
gotomeeting is great if you have large team and you re always needing to be in touch if you don speak to clients on daily basis either that biweekly or monthly then gotomeeting sounds too expensive if you do not need to use such quality service then chances are you will find more affordable outlet online ,0.16904761904761903,0.4797619047619048,negative
all in all gotomeeting is promising remote meeting software due to its limitless features and functionalities it is good software for attending the webinars and conducting online tutorials and teaching as teacher using it this is so far one of the best pieces of software ve used because the video and audio are clear enough that all attendees understand easily ,0.25648148148148153,0.5212962962962963,negative
on demand or scheduled meetings where participants need to screen share and collaborate showing design files project plans reports etc video conferencing including use in job interviews team meetings and client presentations ,0.0,0.0,neutral
in some instances gotomeeting is harder to use than alternatives such as zoom or bluejeans in terms of video experience and in some instances is more complex than using skype for example at times the mobile app is inflexible when trying to switch from mobile to an internet connection in particular when entering the pin code which is very tricky when on the move ,0.009523809523809526,0.3761904761904762,negative
if adopted by an entire department or user group it works well as support and training for the entire group is efficient if you have meetings with mixture of technologies joining the meeting phone computer audio with video computer with phone gotomeeting bridges seamlessly video quality is excellent users are very impressed with the jump up in quality form free platforms skype google chat etc ,0.4166666666666667,0.6916666666666668,negative
gotomeeting is suitable for users that want the option to meet with clients or customers without having to meet in person as large software company we aren in the same city let alone the same state as most of our customers so it important for us to have platform that can allow for more personalized one on one meetings if you are working locally and often want to meet with clients in person this software is not good fit there wouldn be purpose to it ,0.2214285714285714,0.4428571428571429,negative
my main issue with gotomeeting is the lack of reliability lot of their features are really nice especially on the recording side the problem is that none of those features matter if the core of the product the meeting itself is having issues if my audio is delayed by couple of seconds it leads to lot of awkward silences and people accidentally interrupting each other when m setting up meeting in conference room should just be able to come in and click button to get going ,0.09027777777777778,0.7222222222222222,negative
gotomeeting is great option for having to meet with clients or to show them your screen since end users are not forced to download client and can join from any web browser it works well for inviting customers in secure locations or who don have the rights to download applications to their computer it does an alright job for supporting customers but there are better options to control the customer computer from afar ,0.42000000000000004,0.45999999999999996,negative
i highly recommend gotomeeting it a great tool for meetings webinars training etc think it great that people in different locations can still collaborate and hold meetings whether just audio with slides or face time like meetings given the current events with covid 19 it especially important to be able to have these interactions without actually coming into contact with someone ,0.38250000000000006,0.595625,negative
gotomeeting is well suited if you need to record screen share session or collaboration conversation to connect people in multiple geographic locations to do video conferencing for business meetings and to share documents when doing any collaboration you also have change window to share additional comments it allows large meetings to occur across different rooms if required ,0.07142857142857142,0.3428571428571428,negative
i think gotomeeting is perfectly suited for large teams that need to be able to have consistent forum to offer to clients to connect with the flexibility to record and screen share it makes life so much easier for cs teams that work with clients on regular daily basis it is the perfect easy to use solution to connect with clients and be able to provide robust experience to your audience outside of regular phone call ,0.3414682539682539,0.430479242979243,negative
gotomeeting is in my experience best used when we have to share our work with someone else we can easily share our screen to show how the work is being done or if we need to know anything we can let anyone in the conference be presenter and play his part ,0.7166666666666667,0.5666666666666667,positive
i can think of many scenarios where it would be inappropriate have used it for board meetings end user training sessions recordings so future staff can reference it for learning and m sure m missing others on the fly meetings are pretty simple so you can share screens and troubleshoot problems ,0.2642857142857143,0.5458616780045352,negative
gotomeeting is great tool it can also be suitable for meetings with partners or customers that you are trying to show your products or walk through contract or proposal not sure it beneficial for just conference call especially with how cell phones can accommodate multiple people these days but if you need to see the same thing or each other this is perfect ,0.246875,0.6111111111111112,negative
gotomeeting is well suited for growing companies that need tool to showcase their software platform whether it inside sales outside sales or customer success it a quality product to use also for those logging in its web based capabilities are great for clients on the go overall great sales product can speak to how it used by operations as much would assume for group meetings ,0.35000000000000003,0.2916666666666667,negative
gotomeeting is terrific software for remote meetings or presentations ,-0.05,0.6,negative
it definitely gets the job done but honestly our clients aren big fans of gtm due to how agressively gtm pushes people to download the application instead of just using web browser version our internal team likes it and has found it easy to hop into rooms and talk with one another about projects ,0.15138888888888888,0.4513888888888889,negative
my organization really likes gotomeeting our sales team gives lot of sales presentations through the software and they comment on how 99 of the companies they are presenting to are already familiar with the look and feel of gotomeeting we have found the app to work really well on mobile as well ,0.2583333333333333,0.3,negative
gotomeeting offers flexibility in video conferencing where each person can share their work and take control of the presentation it offers good functionality for collaboration on projects that require several individuals to handle different pieces of the project and then come together share their work and make modifications in the moment ,0.18,0.24000000000000005,negative
gotomeeting is well suited to anyone needing to use collaboration between companies companies and vendors companies and customers etc this really is meant for b2b type setups technical training quarterly meetings etc do not recommend this as replacement for an in house instant messaging collaboration platform skype for business or slack even with ad integration the product doesn stack up against the other two like the fact that the product sticks to what it good at and doesn try to be everything to everyone ,0.15499999999999997,0.38833333333333336,negative
when the need is to see others screens or show your screen gotomeeting is perfectly suited screenshots and walkthroughs are just not enough being able to show exactly what is happening is the real need that gotomeeting fulfills that where gotomeeting shines when just doing conference call without screen share it not as appropriate as most people would need to download the application to use it ,0.42142857142857143,0.525,negative
goto meeting was well suited for screen sharing and audio conversation the video chat issue was really problem if too many of us in the office would try to show our faces on screen during the same meeting it would severely lag and we would have issues seeing each other ,0.14375,0.3,negative
gotomeeting gives users the ability to bring people together from anywhere into single environment by being able to screen share and pass off presenter responsibilities it has the potential to be very interactive and productive sometimes more productive than actually being in the same room at the same time ,0.14107142857142857,0.3736607142857143,negative
finalizing project details is where gotomeeting really shines and is the most beneficial for our usage allowing us to have frequent meetings putting them together even at the last minute and working out details between ourselves and client is huge time saver where it isn as useful and this isn a flaw of gotomeeting but when working to land new client in person meetings tend to show higher rate of securing the project than online meetings once that personal link is established then gotomeeting is great ,0.2686363636363637,0.3971212121212121,negative
i like gotomeeting for video conferencing and conference calls like it for screen sharing as well but not necessarily collaboration think it works really well within an organization with multiple offices or job sites and if set up well video conferencing in these instances is particularly easy getting video conferencing from external users has been challenge and most just call in even though there are digital audio and video obviously available this may be simple end user preference on their end however we just really find that internal meetings where we can look face to face with folks in another location make working together much more smooth ,0.20256410256410257,0.3531135531135531,negative
gotomeeting is great if you have large team and you re always needing to be in touch if you don speak to clients on daily basis either that biweekly or monthly then gotomeeting sounds too expensive if you do not need to use such quality service then chances are you will find more affordable outlet online ,0.16904761904761903,0.4797619047619048,negative
all in all gotomeeting is promising remote meeting software due to its limitless features and functionalities it is good software for attending the webinars and conducting online tutorials and teaching as teacher using it this is so far one of the best pieces of software ve used because the video and audio are clear enough that all attendees understand easily ,0.25648148148148153,0.5212962962962963,negative
on demand or scheduled meetings where participants need to screen share and collaborate showing design files project plans reports etc video conferencing including use in job interviews team meetings and client presentations ,0.0,0.0,neutral
in some instances gotomeeting is harder to use than alternatives such as zoom or bluejeans in terms of video experience and in some instances is more complex than using skype for example at times the mobile app is inflexible when trying to switch from mobile to an internet connection in particular when entering the pin code which is very tricky when on the move ,0.009523809523809526,0.3761904761904762,negative
if adopted by an entire department or user group it works well as support and training for the entire group is efficient if you have meetings with mixture of technologies joining the meeting phone computer audio with video computer with phone gotomeeting bridges seamlessly video quality is excellent users are very impressed with the jump up in quality form free platforms skype google chat etc ,0.4166666666666667,0.6916666666666668,negative
